Time,Temperature,Pressure,Humidity,Illuminance
1451824800,-3.8965855048E+00,1.0204000000E+03,5.1187029853E+01,2.2195108783E+03
1451826000,-4.2311897420E+00,1.0201013969E+03,5.4192772207E+01,1.7814600143E+03
1451827200,-4.3561408819E+00,1.0197006446E+03,5.7492127423E+01,1.1430162781E+03
1451828400,-4.5467094083E+00,1.0193010440E+03,5.9496826060E+01,7.4013753742E+02
1451829600,-4.6624540494E+00,1.0190010441E+03,6.0798939933E+01,5.3991165791E+02
1451830800,-4.7905703917E+00,1.0189011090E+03,6.1402333623E+01,2.9086344051E+02
1451832000,-4.8655409103E+00,1.0185021596E+03,6.1995624625E+01,1.4316407655E+02
1451833200,-5.0124775268E+00,1.0183021168E+03,6.3697854893E+01,3.7386119320E+01
1451834400,-5.0749100447E+00,1.0181006513E+03,6.3701409587E+01,4.0493355333E+00
1451835600,-5.1687959376E+00,1.0179011675E+03,6.5398818937E+01,2.3621270000E-02
1451836800,-5.2312819693E+00,1.0177010159E+03,6.4304124971E+01,0.0000000000E+00
1451838000,-5.2937294755E+00,1.0174040043E+03,6.4693805438E+01,0.0000000000E+00
1451839200,-5.3155666321E+00,1.0171006817E+03,6.6193037348E+01,0.0000000000E+00
1451840400,-5.3531537759E+00,1.0168006735E+03,6.6600687946E+01,0.0000000000E+00
1451841600,-5.3438221010E+00,1.0164006367E+03,6.7395822934E+01,0.0000000000E+00
1451842800,-5.3593697373E+00,1.0160014074E+03,6.9297106323E+01,0.0000000000E+00
1451844000,-5.2937967773E+00,1.0156006175E+03,6.8400000000E+01,0.0000000000E+00
1451845200,-5.2749881056E+00,1.0154021225E+03,6.6912312703E+01,0.0000000000E+00
1451846400,-5.2063334733E+00,1.0148044342E+03,6.6907461433E+01,0.0000000000E+00
1451847600,-5.1375784754E+00,1.0143058105E+03,6.7405852622E+01,0.0000000000E+00
1451848800,-5.1312263406E+00,1.0141015015E+03,6.8893731473E+01,0.0000000000E+00
1451850000,-5.2249531433E+00,1.0138031762E+03,7.1391420896E+01,0.0000000000E+00
1451851200,-5.2530912265E+00,1.0134021250E+03,7.2003229850E+01,0.0000000000E+00
1451852400,-5.2186663077E+00,1.0132006998E+03,7.2297711270E+01,0.0000000000E+00
1451853600,-5.2093483740E+00,1.0128021746E+03,7.2803304584E+01,0.0000000000E+00
1451854800,-5.2812487488E+00,1.0125019085E+03,7.2994232227E+01,0.0000000000E+00
1451856000,-5.3374069222E+00,1.0122011116E+03,7.4389496333E+01,0.0000000000E+00
1451857200,-5.3843795945E+00,1.0118047103E+03,7.5371566710E+01,0.0000000000E+00
1451858400,-5.4218385997E+00,1.0114014109E+03,7.6296405839E+01,0.0000000000E+00
1451859600,-5.4688317824E+00,1.0111007668E+03,7.7795853036E+01,0.0000000000E+00
1451860800,-5.5250305613E+00,1.0108006475E+03,7.8699338476E+01,0.0000000000E+00
1451862000,-5.5094086476E+00,1.0105019820E+03,7.9296007569E+01,0.0000000000E+00
1451863200,-5.4750456261E+00,1.0101023713E+03,7.9301241644E+01,0.0000000000E+00
1451864400,-5.3874861216E+00,1.0099029430E+03,7.7717828984E+01,0.0000000000E+00
1451865600,-5.3438275220E+00,1.0096000000E+03,7.6400717580E+01,0.0000000000E+00
1451866800,-5.2751201278E+00,1.0093028400E+03,7.5207418840E+01,0.0000000000E+00
1451868000,-5.0875165398E+00,1.0090022572E+03,7.3509140171E+01,0.0000000000E+00
1451869200,-5.1436694324E+00,1.0088006985E+03,7.4895004743E+01,0.0000000000E+00
1451870400,-5.3998421242E+00,1.0085010470E+03,7.6595557794E+01,0.0000000000E+00
1451871600,-5.4718355705E+00,1.0083000000E+03,7.6798863172E+01,0.0000000000E+00
1451872800,-5.4812810472E+00,1.0081011409E+03,7.4221949487E+01,0.0000000000E+00
1451874000,-5.4188011414E+00,1.0077015835E+03,7.0838907628E+01,0.0000000000E+00
1451875200,-5.3719015539E+00,1.0074014896E+03,6.8209093762E+01,0.0000000000E+00
1451876400,-5.3407059035E+00,1.0073000000E+03,6.9794893900E+01,0.0000000000E+00
1451877600,-5.1751108608E+00,1.0070022288E+03,7.1488259798E+01,0.0000000000E+00
1451878800,-5.1499889181E+00,1.0068015280E+03,7.5352150818E+01,0.0000000000E+00
1451880000,-5.1999647080E+00,1.0065006104E+03,7.7791231875E+01,0.0000000000E+00
1451881200,-5.2905078345E+00,1.0063011857E+03,7.9982540192E+01,0.0000000000E+00
1451882400,-5.2844350822E+00,1.0060007027E+03,8.0001431870E+01,0.0000000000E+00
1451883600,-5.2374456830E+00,1.0059000000E+03,7.9797673893E+01,0.0000000000E+00
1451884800,-5.2062992911E+00,1.0058000000E+03,7.9496780299E+01,0.0000000000E+00
1451886000,-5.1812656693E+00,1.0056000000E+03,8.0298571006E+01,0.0000000000E+00
1451887200,-5.2063055576E+00,1.0054023400E+03,7.8625894940E+01,0.0000000000E+00
1451888400,-5.2343377729E+00,1.0053000000E+03,7.5417494890E+01,0.0000000000E+00
1451889600,-5.0064271716E+00,1.0049011023E+03,7.2315628051E+01,1.9776742133E+00
1451890800,-4.7281726667E+00,1.0047006983E+03,7.0502136846E+01,1.1935894635E+01
1451892000,-4.6812651216E+00,1.0046015122E+03,6.8905907581E+01,8.9535832908E+01
1451893200,-4.6688158011E+00,1.0045011373E+03,6.7611513930E+01,3.1167589805E+02
1451894400,-4.5938154307E+00,1.0041029175E+03,6.8485275163E+01,8.2155438822E+02
1451895600,-4.3751019257E+00,1.0040015551E+03,6.7696758712E+01,1.2698757400E+04
1451896800,-4.1125506983E+00,1.0039000000E+03,6.5607894552E+01,2.2193935032E+04
1451898000,-3.8064002996E+00,1.0039014661E+03,6.2314800160E+01,3.1466739208E+04
1451899200,-3.4346563899E+00,1.0038000000E+03,5.8212450834E+01,3.8335770379E+04
1451900400,-3.0719874644E+00,1.0036019222E+03,5.5915044879E+01,4.0005481569E+04
1451901600,-2.7470597163E+00,1.0034023502E+03,5.2943634127E+01,4.0000000000E+04
1451902800,-2.4751603749E+00,1.0032007221E+03,5.0508099627E+01,4.0000000000E+04
1451904000,-2.2687450062E+00,1.0030000000E+03,4.8628121097E+01,4.0000000000E+04
1451905200,-2.1188301344E+00,1.0027028351E+03,4.6828509542E+01,4.0000000000E+04
1451906400,-1.9625633671E+00,1.0026014976E+03,4.4812503332E+01,4.0000000000E+04
1451907600,-1.8999765179E+00,1.0025015072E+03,4.3406152223E+01,4.9198667196E+03
1451908800,-1.8749625023E+00,1.0024989143E+03,4.1809900168E+01,4.5018134089E+03
1451910000,-1.8936931838E+00,1.0023029891E+03,3.7482460943E+01,4.0078490601E+04
1451911200,-1.8188404420E+00,1.0022006991E+03,3.5509259906E+01,3.6799648352E+03
1451912400,-1.8405919890E+00,1.0022000000E+03,3.8071973016E+01,2.5943235883E+03
1451913600,-1.8905551240E+00,1.0021037555E+03,4.1322212727E+01,1.9823396628E+03
1451914800,-1.8813168895E+00,1.0022000000E+03,3.8605711903E+01,1.4981986657E+03
1451916000,-2.0373338971E+00,1.0021010529E+03,4.2367988135E+01,1.0693688780E+03
1451917200,-2.2124530217E+00,1.0021984773E+03,4.6785125568E+01,6.3568555371E+02
1451918400,-2.4279802308E+00,1.0022988584E+03,5.1669957182E+01,2.1477945922E+02
1451919600,-2.5187035591E+00,1.0022000000E+03,5.4781953010E+01,5.0947466975E+01
1451920800,-2.6499318816E+00,1.0022000000E+03,5.7093938730E+01,7.1454704800E+00
1451922000,-2.6528415844E+00,1.0022000000E+03,5.8798891654E+01,2.2166913333E-02
1451923200,-2.7687202542E+00,1.0021009741E+03,5.9898023302E+01,0.0000000000E+00
1451924400,-2.7750323422E+00,1.0021000000E+03,5.7608836916E+01,0.0000000000E+00
1451925600,-2.8093907211E+00,1.0021000000E+03,5.6704383643E+01,0.0000000000E+00
1451926800,-2.7624326119E+00,1.0020000000E+03,5.8261799866E+01,0.0000000000E+00
1451928000,-2.8687141446E+00,1.0021978189E+03,5.8804594621E+01,0.0000000000E+00
1451929200,-2.7968697686E+00,1.0022011471E+03,5.8700000000E+01,0.0000000000E+00
1451930400,-2.7874174861E+00,1.0023983918E+03,5.9087022217E+01,0.0000000000E+00
1451931600,-2.9062378564E+00,1.0024985245E+03,5.9790765636E+01,0.0000000000E+00
1451932800,-2.8500694314E+00,1.0024018926E+03,5.7730505896E+01,0.0000000000E+00
1451934000,-2.7783062758E+00,1.0025000000E+03,5.8096455358E+01,0.0000000000E+00
1451935200,-2.7812560667E+00,1.0024992681E+03,6.0290468450E+01,0.0000000000E+00
1451936400,-2.6343199995E+00,1.0026000000E+03,6.0003820288E+01,0.0000000000E+00
1451937600,-2.5187642070E+00,1.0025044928E+03,5.8163112630E+01,0.0000000000E+00
1451938800,-2.5156721884E+00,1.0025006846E+03,5.9100000000E+01,0.0000000000E+00
1451940000,-2.4999694416E+00,1.0024037204E+03,6.0886879533E+01,1.9625129500E+00
1451941200,-2.4906850618E+00,1.0024015859E+03,6.1785599980E+01,2.0000000000E+00
1451942400,-2.5374881827E+00,1.0024011053E+03,6.3690715324E+01,2.3211690000E-02
1451943600,-2.4876134926E+00,1.0023010952E+03,6.4307766449E+01,2.0000000000E+00
1451944800,-2.3344221244E+00,1.0023000000E+03,6.3017364077E+01,1.9684289500E+00
1451946000,-2.2936619877E+00,1.0023000000E+03,6.3298849177E+01,2.0000000000E+00
1451947200,-2.3031945231E+00,1.0024000000E+03,6.5179838530E+01,2.0000000000E+00
1451948400,-2.3062661567E+00,1.0025000000E+03,6.5695797123E+01,2.0000000000E+00
1451949600,-2.3218752167E+00,1.0025960604E+03,6.4802033523E+01,4.0670456667E-02
1451950800,-2.3063168960E+00,1.0026986866E+03,6.4300000000E+01,0.0000000000E+00
1451952000,-2.3593787087E+00,1.0027000000E+03,6.5185857765E+01,0.0000000000E+00
1451953200,-2.3782379009E+00,1.0027000000E+03,6.6494255580E+01,0.0000000000E+00
1451954400,-2.3687037530E+00,1.0027984460E+03,6.6890591622E+01,0.0000000000E+00
1451955600,-2.5280027148E+00,1.0028000000E+03,6.9396668994E+01,0.0000000000E+00
1451956800,-2.8061684580E+00,1.0028000000E+03,7.0882603725E+01,0.0000000000E+00
1451958000,-3.1435476215E+00,1.0028985087E+03,7.3575921277E+01,0.0000000000E+00
1451959200,-3.1689073878E+00,1.0029000000E+03,7.1427000496E+01,0.0000000000E+00
1451960400,-2.9502052293E+00,1.0027015768E+03,6.8104927225E+01,0.0000000000E+00
1451961600,-2.9874657082E+00,1.0028986892E+03,6.8296655644E+01,0.0000000000E+00
1451962800,-3.0343470343E+00,1.0030015294E+03,6.7104627794E+01,0.0000000000E+00
1451964000,-3.4373139159E+00,1.0030992888E+03,7.0288326317E+01,0.0000000000E+00
1451965200,-3.7343082405E+00,1.0033954324E+03,7.1897702145E+01,0.0000000000E+00
1451966400,-3.8436849679E+00,1.0032006338E+03,7.5986394964E+01,0.0000000000E+00
1451967600,-4.1500587397E+00,1.0033011347E+03,7.8484379267E+01,0.0000000000E+00
1451968800,-3.7845892878E+00,1.0031000000E+03,8.2701084719E+01,0.0000000000E+00
1451970000,-3.4846279704E+00,1.0032982446E+03,8.2696461450E+01,0.0000000000E+00
1451971200,-3.4560306276E+00,1.0032993857E+03,8.7081875872E+01,0.0000000000E+00
1451972400,-3.5250904325E+00,1.0034000000E+03,9.0883476350E+01,0.0000000000E+00
1451973600,-3.2376741154E+00,1.0035000000E+03,9.9870834083E+01,0.0000000000E+00
1451974800,-3.0375595376E+00,1.0034993235E+03,9.9900000000E+01,0.0000000000E+00
1451976000,-3.2716472144E+00,1.0035976790E+03,9.9900000000E+01,0.0000000000E+00
1451977200,-3.6560949471E+00,1.0037993553E+03,9.9900000000E+01,1.9865176500E+00
1451978400,-3.7406425647E+00,1.0037000000E+03,9.9900000000E+01,2.9808165280E+01
1451979600,-3.9216974756E+00,1.0040978538E+03,8.8426108317E+01,1.0640207263E+02
1451980800,-4.2966989338E+00,1.0040006984E+03,8.4503558386E+01,6.3284361818E+02
1451982000,-4.6311242782E+00,1.0041000000E+03,8.1731261226E+01,1.2722509478E+03
1451983200,-4.7030729426E+00,1.0042993248E+03,8.1002065492E+01,5.5976856319E+03
1451984400,-4.6562942967E+00,1.0043993290E+03,7.2352731499E+01,2.5654353301E+04
1451985600,-4.5438891254E+00,1.0044988431E+03,6.5070571646E+01,3.9959928136E+04
1451986800,-4.1063825352E+00,1.0045005791E+03,5.8617770905E+01,4.0000000000E+04
1451988000,-3.7408069921E+00,1.0045011105E+03,5.3033729510E+01,4.0000000000E+04
1451989200,-3.3687287694E+00,1.0044000000E+03,5.0219724387E+01,4.0000000000E+04
1451990400,-3.1094437442E+00,1.0045000000E+03,4.5707993718E+01,4.0000000000E+04
1451991600,-2.9031605858E+00,1.0043010523E+03,4.4922394050E+01,4.0000000000E+04
1451992800,-2.7969190787E+00,1.0043000000E+03,4.4614834129E+01,4.0000000000E+04
1451994000,-2.5751556272E+00,1.0042010511E+03,4.4382955571E+01,6.2553446223E+03
1451995200,-2.4061557334E+00,1.0042010765E+03,4.1637074722E+01,9.1253786610E+03
1451996400,-2.5811095913E+00,1.0041993342E+03,4.4800717747E+01,8.0857199339E+03
1451997600,-3.1466657129E+00,1.0042988612E+03,5.0902306039E+01,4.4030013734E+03
1451998800,-3.3374100806E+00,1.0043985208E+03,5.2600753934E+01,2.6109279970E+03
1452000000,-3.5094392298E+00,1.0043019130E+03,5.4482242934E+01,1.7473634934E+03
1452001200,-3.5062291143E+00,1.0044000000E+03,5.3408658476E+01,1.3117880832E+03
1452002400,-3.6031208773E+00,1.0044000000E+03,5.3618715656E+01,1.0992869371E+03
1452003600,-3.9280068910E+00,1.0044977869E+03,5.5477997915E+01,5.1950128972E+02
1452004800,-4.0906158316E+00,1.0045989168E+03,6.1268184429E+01,2.2572242921E+02
1452006000,-4.0437363891E+00,1.0047000000E+03,6.3396891904E+01,6.3041212160E+01
1452007200,-4.4777950695E+00,1.0049000000E+03,6.4299247558E+01,7.1203907733E+00
1452008400,-5.2654232484E+00,1.0050993109E+03,6.7190154976E+01,1.4064320000E-02
1452009600,-5.2063328956E+00,1.0052993507E+03,7.1695324704E+01,0.0000000000E+00
1452010800,-5.4624655017E+00,1.0052006779E+03,7.1790395962E+01,0.0000000000E+00
1452012000,-5.5749015052E+00,1.0054000000E+03,7.2392198967E+01,0.0000000000E+00
1452013200,-5.6093321156E+00,1.0055993078E+03,7.2599294478E+01,0.0000000000E+00
1452014400,-5.9529936095E+00,1.0056992576E+03,7.3188848029E+01,0.0000000000E+00
1452015600,-6.0718682239E+00,1.0059988939E+03,7.4888797622E+01,0.0000000000E+00
1452016800,-6.0563123323E+00,1.0060027864E+03,7.6460793210E+01,0.0000000000E+00
1452018000,-5.8906757419E+00,1.0059000000E+03,7.3409167087E+01,0.0000000000E+00
1452019200,-6.0560229155E+00,1.0060000000E+03,7.3408297783E+01,0.0000000000E+00
1452020400,-6.3436649478E+00,1.0061992870E+03,7.4989099027E+01,0.0000000000E+00
1452021600,-6.4092680269E+00,1.0061000000E+03,7.5291840265E+01,0.0000000000E+00
1452022800,-6.6935973091E+00,1.0061993043E+03,7.5197872380E+01,0.0000000000E+00
1452024000,-7.0499675219E+00,1.0063000000E+03,7.6296955766E+01,0.0000000000E+00
1452025200,-7.3031832295E+00,1.0062000000E+03,7.8180240328E+01,0.0000000000E+00
1452026400,-7.0595390507E+00,1.0062000000E+03,7.8704791868E+01,0.0000000000E+00
1452027600,-7.1183230012E+00,1.0064976439E+03,7.8304768251E+01,0.0000000000E+00
1452028800,-7.9623560212E+00,1.0066000000E+03,7.9088407853E+01,0.0000000000E+00
1452030000,-7.9937123752E+00,1.0066006598E+03,8.0800000000E+01,0.0000000000E+00
1452031200,-7.9407369833E+00,1.0067000000E+03,8.3092430535E+01,0.0000000000E+00
1452032400,-7.8561533786E+00,1.0066992447E+03,8.3802447490E+01,0.0000000000E+00
1452033600,-7.8718744964E+00,1.0066023237E+03,8.4218702733E+01,0.0000000000E+00
1452034800,-7.8969832527E+00,1.0067000000E+03,8.4702987985E+01,0.0000000000E+00
1452036000,-7.9530135296E+00,1.0067007143E+03,8.5601596458E+01,0.0000000000E+00
1452037200,-7.9251374003E+00,1.0066007414E+03,8.9576445456E+01,0.0000000000E+00
1452038400,-8.0027829107E+00,1.0068000000E+03,8.8821080622E+01,0.0000000000E+00
1452039600,-8.0657949690E+00,1.0068000000E+03,9.1173309524E+01,0.0000000000E+00
1452040800,-8.0281687977E+00,1.0066021190E+03,9.3779600868E+01,0.0000000000E+00
1452042000,-8.1467207887E+00,1.0069000000E+03,9.7289470707E+01,0.0000000000E+00
1452043200,-8.2187140278E+00,1.0069992341E+03,9.7600824034E+01,0.0000000000E+00
1452044400,-8.2406185397E+00,1.0071000000E+03,9.6209320617E+01,0.0000000000E+00
1452045600,-8.3717944997E+00,1.0072000000E+03,9.5900657074E+01,0.0000000000E+00
1452046800,-7.9346036484E+00,1.0072000000E+03,9.9367019383E+01,0.0000000000E+00
1452048000,-8.0436360672E+00,1.0074000000E+03,9.7311387059E+01,0.0000000000E+00
1452049200,-8.2030342634E+00,1.0073980236E+03,9.6309947142E+01,0.0000000000E+00
1452050400,-8.3968148495E+00,1.0073000000E+03,9.6397621997E+01,0.0000000000E+00
1452051600,-8.2877028706E+00,1.0073007448E+03,9.7395451208E+01,0.0000000000E+00
1452052800,-7.7504463052E+00,1.0073000000E+03,9.9884563000E+01,0.0000000000E+00
1452054000,-7.3687309387E+00,1.0074011355E+03,9.9900000000E+01,0.0000000000E+00
1452055200,-6.8503120093E+00,1.0074992607E+03,9.9900000000E+01,0.0000000000E+00
1452056400,-6.4627100929E+00,1.0075009201E+03,9.8410293730E+01,0.0000000000E+00
1452057600,-6.2500493349E+00,1.0075000000E+03,9.5500000000E+01,0.0000000000E+00
1452058800,-6.1093281933E+00,1.0076989654E+03,9.5105242870E+01,0.0000000000E+00
1452060000,-6.4685757476E+00,1.0079000000E+03,9.0116660751E+01,0.0000000000E+00
1452061200,-6.5156367967E+00,1.0080993534E+03,9.0400709633E+01,0.0000000000E+00
1452062400,-6.3625399285E+00,1.0080000000E+03,8.6822014400E+01,0.0000000000E+00
1452063600,-6.4092816167E+00,1.0082989643E+03,8.3818892737E+01,0.0000000000E+00
1452064800,-6.4032248773E+00,1.0083988605E+03,8.3401197367E+01,1.5940131642E+01
1452066000,-6.2031871104E+00,1.0084993051E+03,8.3598579219E+01,4.9793986707E+01
1452067200,-6.0626709372E+00,1.0086989591E+03,8.4788396030E+01,1.2959913559E+02
1452068400,-5.7595051857E+00,1.0089985532E+03,8.4598437498E+01,1.6782031231E+02
1452069600,-5.6781197828E+00,1.0090000000E+03,8.4503248106E+01,2.7825293551E+02
1452070800,-5.7156922791E+00,1.0090993081E+03,8.3799294661E+01,6.2527350066E+02
1452072000,-5.6873730781E+00,1.0088015965E+03,8.2713265025E+01,8.5178956644E+02
1452073200,-5.7345921754E+00,1.0088985053E+03,8.1206035243E+01,3.7288272014E+03
1452074400,-5.6811070127E+00,1.0090986793E+03,7.9700000000E+01,9.3173301739E+02
1452075600,-5.5314240618E+00,1.0089980655E+03,8.1586028252E+01,1.2404272244E+03
1452076800,-5.2782703784E+00,1.0090000000E+03,7.9025113269E+01,2.9719432034E+03
1452078000,-5.1468571190E+00,1.0088012425E+03,7.5120974200E+01,2.5752196184E+03
1452079200,-5.3062357116E+00,1.0086014199E+03,7.5099230782E+01,3.4456693917E+03
1452080400,-5.2126382869E+00,1.0088000000E+03,7.3355268580E+01,7.5577344378E+03
1452081600,-4.8938030491E+00,1.0086011555E+03,6.6649120043E+01,5.6985670507E+03
1452082800,-4.9344613746E+00,1.0085000000E+03,6.9962703660E+01,2.4079782506E+03
1452084000,-4.8749945861E+00,1.0086989521E+03,7.1889379588E+01,1.5921704592E+03
1452085200,-4.9812289719E+00,1.0086000000E+03,7.3086056334E+01,1.7399059585E+03
1452086400,-4.9189869077E+00,1.0086984297E+03,7.4483684282E+01,2.1537279308E+03
1452087600,-4.6874598097E+00,1.0087000000E+03,6.8234775309E+01,1.1536185266E+03
1452088800,-4.7656384032E+00,1.0089000000E+03,6.8776402077E+01,7.8664424240E+02
1452090000,-4.5564544401E+00,1.0089992581E+03,6.9104838973E+01,3.1865326135E+02
1452091200,-4.5187528979E+00,1.0090010588E+03,7.3467808325E+01,1.5417168893E+02
1452092400,-4.4657296664E+00,1.0091000000E+03,7.5960995610E+01,2.9643572435E+01
1452093600,-4.4280707071E+00,1.0091000000E+03,7.6592400919E+01,3.0886559450E+00
1452094800,-4.3063466227E+00,1.0093000000E+03,7.5432437757E+01,0.0000000000E+00
1452096000,-4.3374518287E+00,1.0093015623E+03,7.5496847412E+01,0.0000000000E+00
1452097200,-4.5624551234E+00,1.0093000000E+03,7.6972355774E+01,0.0000000000E+00
1452098400,-4.8623767015E+00,1.0091993391E+03,7.7895919461E+01,0.0000000000E+00
1452099600,-4.8499687364E+00,1.0093966750E+03,7.9393266608E+01,0.0000000000E+00
1452100800,-4.9032109932E+00,1.0094000000E+03,8.0289369287E+01,0.0000000000E+00
1452102000,-4.7188948819E+00,1.0094000000E+03,8.0804456761E+01,0.0000000000E+00
1452103200,-4.5687734216E+00,1.0093985099E+03,8.0703008714E+01,0.0000000000E+00
1452104400,-4.5999779182E+00,1.0090019932E+03,8.1992795530E+01,0.0000000000E+00
1452105600,-4.6468178474E+00,1.0090000000E+03,8.3295365522E+01,0.0000000000E+00
1452106800,-4.7655796101E+00,1.0090993650E+03,8.4192857150E+01,0.0000000000E+00
1452108000,-4.9155114247E+00,1.0089015044E+03,8.4092161269E+01,0.0000000000E+00
1452109200,-5.0811659752E+00,1.0089985493E+03,8.4992673687E+01,0.0000000000E+00
1452110400,-5.2810146104E+00,1.0090993644E+03,8.5500000000E+01,3.8939620000E-02
1452111600,-5.6029098874E+00,1.0091006963E+03,8.4607660188E+01,0.0000000000E+00
1452112800,-5.8655038717E+00,1.0090006280E+03,8.5696152323E+01,0.0000000000E+00
1452114000,-6.0436162299E+00,1.0091000000E+03,8.5602736228E+01,0.0000000000E+00
1452115200,-6.2998582032E+00,1.0091979993E+03,8.5791745717E+01,0.0000000000E+00
1452116400,-6.5030254453E+00,1.0091000000E+03,8.5598007556E+01,1.3282956667E-02
1452117600,-6.6624462974E+00,1.0090953284E+03,8.6492939851E+01,0.0000000000E+00
1452118800,-6.7624199777E+00,1.0089000000E+03,8.8188023560E+01,0.0000000000E+00
1452120000,-6.6969064238E+00,1.0088000000E+03,8.9298057325E+01,2.0000000000E+00
1452121200,-6.7281020248E+00,1.0088000000E+03,9.0096587447E+01,0.0000000000E+00
1452122400,-6.7187864643E+00,1.0088007601E+03,9.1394229094E+01,0.0000000000E+00
1452123600,-6.7903879851E+00,1.0087011138E+03,9.1690978471E+01,0.0000000000E+00
1452124800,-7.0031938549E+00,1.0088000000E+03,9.1898016510E+01,0.0000000000E+00
1452126000,-7.3118985153E+00,1.0089978389E+03,9.1813009495E+01,0.0000000000E+00
1452127200,-7.9906015801E+00,1.0088038064E+03,8.9411504056E+01,0.0000000000E+00
1452128400,-7.8001048494E+00,1.0086010639E+03,9.1392455504E+01,0.0000000000E+00
1452129600,-8.0154964431E+00,1.0084006901E+03,9.0303008593E+01,0.0000000000E+00
1452130800,-8.1093879451E+00,1.0083029148E+03,9.1198528139E+01,0.0000000000E+00
1452132000,-7.9656894777E+00,1.0084000000E+03,9.2196620618E+01,0.0000000000E+00
1452133200,-7.8282407997E+00,1.0083000000E+03,9.2193260300E+01,0.0000000000E+00
1452134400,-7.8093030607E+00,1.0082000000E+03,9.1003319919E+01,0.0000000000E+00
1452135600,-7.9750843791E+00,1.0080011402E+03,9.1389619900E+01,0.0000000000E+00
1452136800,-7.7063535565E+00,1.0081011201E+03,9.1597630069E+01,0.0000000000E+00
1452138000,-7.6032054612E+00,1.0079988684E+03,9.0112601092E+01,0.0000000000E+00
1452139200,-7.4031838792E+00,1.0080993697E+03,8.7709019745E+01,0.0000000000E+00
1452140400,-7.5280737399E+00,1.0078000000E+03,8.7699253018E+01,0.0000000000E+00
1452141600,-7.7249090901E+00,1.0078969622E+03,8.6509194764E+01,0.0000000000E+00
1452142800,-7.8313791386E+00,1.0079952789E+03,8.5895250756E+01,0.0000000000E+00
1452144000,-7.3501292024E+00,1.0077013516E+03,8.9697784678E+01,0.0000000000E+00
1452145200,-6.9408495109E+00,1.0078000000E+03,9.1574933157E+01,0.0000000000E+00
1452146400,-6.5158998308E+00,1.0077000000E+03,9.2598001444E+01,0.0000000000E+00
1452147600,-6.0783221718E+00,1.0074013924E+03,9.3300770791E+01,0.0000000000E+00
1452148800,-5.8095034872E+00,1.0075000000E+03,9.3393655800E+01,0.0000000000E+00
1452150000,-5.5844545112E+00,1.0076000000E+03,9.3700000000E+01,0.0000000000E+00
1452151200,-5.4281926554E+00,1.0076010917E+03,9.4094355113E+01,4.9661306800E+00
1452152400,-5.2282287875E+00,1.0075992809E+03,9.4498533345E+01,2.0926667250E+01
1452153600,-5.0469560971E+00,1.0076006722E+03,9.5100000000E+01,5.3862721200E+01
1452154800,-4.8875507823E+00,1.0075023775E+03,9.4991260309E+01,9.3762779807E+01
1452156000,-4.7406371565E+00,1.0077019939E+03,9.4489963382E+01,1.3739780290E+02
1452157200,-4.6188232667E+00,1.0074014484E+03,9.4797049311E+01,1.8685246557E+02
1452158400,-4.5032776816E+00,1.0073000000E+03,9.4795394929E+01,2.6452798026E+02
1452159600,-4.2907577931E+00,1.0070029134E+03,9.5195587995E+01,4.0257345172E+02
1452160800,-4.0219762359E+00,1.0068021411E+03,9.5798915392E+01,6.8296093665E+02
1452162000,-3.7376002935E+00,1.0066014805E+03,9.5502416403E+01,8.9092872800E+02
1452163200,-3.5970024807E+00,1.0064013184E+03,9.5396630605E+01,1.0791846064E+03
1452164400,-3.3438545823E+00,1.0061007213E+03,9.5599265375E+01,1.6000312059E+03
1452165600,-3.1344452574E+00,1.0056020051E+03,9.6297824563E+01,1.0882240941E+03
1452166800,-2.8439657243E+00,1.0054006131E+03,9.7196868732E+01,6.2889245641E+03
1452168000,-2.5187503364E+00,1.0053000000E+03,9.5100630215E+01,7.1551455851E+02
1452169200,-2.3844638305E+00,1.0051010556E+03,9.4514523875E+01,3.6210587484E+02
1452170400,-2.1533747248E+00,1.0050000000E+03,9.2012527090E+01,4.1189261889E+02
1452171600,-1.7748975835E+00,1.0050000000E+03,8.8311626656E+01,3.3914856283E+02
1452172800,-1.8312534240E+00,1.0050000000E+03,8.6401264527E+01,1.5988414548E+02
1452174000,-1.8562932692E+00,1.0048011232E+03,8.6796587031E+01,1.4330716721E+02
1452175200,-1.7688577046E+00,1.0046015218E+03,8.6195393295E+01,1.1518426822E+02
1452176400,-1.8125000000E+00,1.0046011300E+03,8.6685705270E+01,6.0285894600E+01
1452177600,-1.8937480319E+00,1.0044000000E+03,8.9792657740E+01,2.9086772162E+01
1452178800,-1.9343136697E+00,1.0042989455E+03,9.0507480009E+01,1.1117542993E+01
1452180000,-1.9407386053E+00,1.0040021768E+03,8.6510365638E+01,4.6069500000E-02
1452181200,-1.9718061376E+00,1.0039984617E+03,8.6496895084E+01,0.0000000000E+00
1452182400,-1.9937647697E+00,1.0040000000E+03,8.3602081652E+01,0.0000000000E+00
1452183600,-1.9812580976E+00,1.0037020900E+03,8.4893485000E+01,0.0000000000E+00
1452184800,-1.9063001780E+00,1.0032025557E+03,8.3408477426E+01,0.0000000000E+00
1452186000,-1.7406384572E+00,1.0033006507E+03,7.9011950719E+01,0.0000000000E+00
1452187200,-1.8155616458E+00,1.0032000000E+03,7.6818797964E+01,0.0000000000E+00
